Target	Label	Assoc	n	Rank	RankMax	Probability
toz	umi	bulut	5	4	34	0.048
toz	umi	pislik	5	4	34	0.048
toz	umi	duman	4	5	32	0.038
toz	umi	ev	4	5	32	0.038
toz	umi	bez	3	6	30	0.029
toz	umi	?	2	7	29	0.019
toz	umi	bezi	2	7	29	0.019
toz	umi	eski	2	7	29	0.019
toz	umi	göz	2	7	29	0.019
toz	umi	kirli	2	7	29	0.019
toz	umi	kirlilik	2	7	29	0.019
toz	umi	kum	2	7	29	0.019
toz	umi	mikrop	2	7	29	0.019
toz	umi	rüzgar	2	7	29	0.019
toz	umi	öksürük	2	7	29	0.019
toz	umi	astım	1	8	19	0.01
toz	umi	beyaz	1	8	19	0.01
toz	umi	biber	1	8	19	0.01
toz	umi	deri	1	8	19	0.01
toz	umi	el bezi	1	8	19	0.01
toz	umi	futbol	1	8	19	0.01
toz	umi	gri	1	8	19	0.01
toz	umi	hapşırık	1	8	19	0.01
toz	umi	hayvan	1	8	19	0.01
toz	umi	karanlık	1	8	19	0.01
toz	umi	leke	1	8	19	0.01
toz	umi	masa	1	8	19	0.01
toz	umi	parçacık	1	8	19	0.01
toz	umi	pembe	1	8	19	0.01
toz	umi	rahatsızlık	1	8	19	0.01
toz	umi	tanecik	1	8	19	0.01
toz	umi	toz bezi	1	8	19	0.01
toz	umi	zaman	1	8	19	0.01
toz	umi	çamur	1	8	19	0.01
uçak	onl	bulut	7	1	29	0.135
uçak	onl	hava	5	2	28	0.096
uçak	onl	kanat	5	2	28	0.096
uçak	onl	pilot	5	2	28	0.096
uçak	onl	tatil	3	3	25	0.058
uçak	onl	havaalanı	2	4	24	0.038
uçak	onl	korku	2	4	24	0.038
uçak	onl	seyahat	2	4	24	0.038
uçak	onl	Antalya	1	5	21	0.019
uçak	onl	Fransa	1	5	21	0.019
uçak	onl	Putin	1	5	21	0.019
uçak	onl	baba	1	5	21	0.019
uçak	onl	düşmek	1	5	21	0.019
uçak	onl	ev	1	5	21	0.019
uçak	onl	gemi	1	5	21	0.019
uçak	onl	gökyüzü	1	5	21	0.019
uçak	onl	havalimanı	1	5	21	0.019
uçak	onl	kaza	1	5	21	0.019
uçak	onl	mutluluk	1	5	21	0.019
uçak	onl	otomobil	1	5	21	0.019
uçak	onl	planör	1	5	21	0.019
uçak	onl	tayyare	1	5	21	0.019
uçak	onl	türbülans	1	5	21	0.019
uçak	onl	ulaşım	1	5	21	0.019
uçak	onl	uyku	1	5	21	0.019
uçak	onl	uçmak	1	5	21	0.019
uçak	onl	yol	1	5	21	0.019
uçak	onl	yolculuk	1	5	21	0.019
uçak	onl	yükseklik	1	5	21	0.019
uçak	tem	gökyüzü	12	1	39	0.12
uçak	tem	yolculuk	10	2	38	0.1
uçak	tem	hava	8	3	37	0.08
uçak	tem	pilot	8	3	37	0.08
uçak	tem	yükseklik	7	4	35	0.07
uçak	tem	kanat	4	5	34	0.04
uçak	tem	beyaz	3	6	33	0.03
uçak	tem	bulut	3	6	33	0.03
uçak	tem	düşmek	3	6	33	0.03
uçak	tem	hız	3	6	33	0.03
uçak	tem	kaza	3	6	33	0.03
uçak	tem	uçuş	3	6	33	0.03
uçak	tem	özgürlük	3	6	33	0.03
uçak	tem	bilet	2	7	26	0.02
uçak	tem	hostes	2	7	26	0.02
uçak	tem	metal	2	7	26	0.02
uçak	tem	uçmak	2	7	26	0.02
uçak	tem	aza	1	8	22	0.01
uçak	tem	bedava	1	8	22	0.01
uçak	tem	boşluk	1	8	22	0.01
uçak	tem	espri	1	8	22	0.01
uçak	tem	hangar	1	8	22	0.01
uçak	tem	hava alanı	1	8	22	0.01
uçak	tem	kalkış	1	8	22	0.01
uçak	tem	korku	1	8	22	0.01
uçak	tem	kuş	1	8	22	0.01
uçak	tem	oyuncak	1	8	22	0.01
uçak	tem	pervane	1	8	22	0.01
uçak	tem	pist	1	8	22	0.01
uçak	tem	planör	1	8	22	0.01
uçak	tem	ses	1	8	22	0.01
uçak	tem	tayyare	1	8	22	0.01
uçak	tem	tedirginlik	1	8	22	0.01
uçak	tem	terminal	1	8	22	0.01
uçak	tem	uzak	1	8	22	0.01
uçak	tem	uçaksavar	1	8	22	0.01
uçak	tem	yurtdışı	1	8	22	0.01
uçak	tem	çaresizlik	1	8	22	0.01
uçak	tem	ülke	1	8	22	0.01
uçak	umi	hava	11	1	45	0.105
uçak	umi	kanat	9	2	44	0.086
uçak	umi	pilot	8	3	43	0.076
uçak	umi	bulut	7	4	42	0.067
uçak	umi	yolculuk	7	4	42	0.067
uçak	umi	gökyüzü	5	5	40	0.048
uçak	umi	tatil	5	5	40	0.048
uçak	umi	havaalanı	3	6	38	0.029
uçak	umi	kuş	3	6	38	0.029
uçak	umi	seyahat	3	6	38	0.029
uçak	umi	Lost	2	7	35	0.019
uçak	umi	bilet	2	7	35	0.019
uçak	umi	düşmek	2	7	35	0.019
uçak	umi	hostes	2	7	35	0.019
uçak	umi	hız	2	7	35	0.019
uçak	umi	kavuşma	2	7	35	0.019
uçak	umi	korku	2	7	35	0.019
uçak	umi	motor	2	7	35	0.019
uçak	umi	uçmak	2	7	35	0.019
uçak	umi	Türk Hava Yolları	1	8	26	0.01
uçak	umi	araç	1	8	26	0.01
uçak	umi	baba	1	8	26	0.01
uçak	umi	beyaz	1	8	26	0.01
uçak	umi	dar	1	8	26	0.01
uçak	umi	evim	1	8	26	0.01
uçak	umi	gemi	1	8	26	0.01
uçak	umi	gezi	1	8	26	0.01
uçak	umi	gezmek	1	8	26	0.01
uçak	umi	hava alanı	1	8	26	0.01
uçak	umi	helikopter	1	8	26	0.01
uçak	umi	karmaşa	1	8	26	0.01
uçak	umi	kaza	1	8	26	0.01
uçak	umi	kaçış	1	8	26	0.01
uçak	umi	pahalı	1	8	26	0.01
uçak	umi	taşıt	1	8	26	0.01
uçak	umi	ulaşım	1	8	26	0.01
uçak	umi	uzak	1	8	26	0.01
uçak	umi	uzaklaşma	1	8	26	0.01
uçak	umi	yemek	1	8	26	0.01
uçak	umi	yol	1	8	26	0.01
uçak	umi	yurt dışı	1	8	26	0.01
uçak	umi	yüksek	1	8	26	0.01
uçak	umi	yükseklik	1	8	26	0.01
uçak	umi	zaman tasarrufu	1	8	26	0.01
uçak	umi	İzmir	1	8	26	0.01
vali	onl	kaymakam	7	1	34	0.135
vali	onl	tatil	4	2	33	0.077
vali	onl	mutlu	3	3	32	0.058
vali	onl	adam	2	4	31	0.038
vali	onl	devlet	2	4	31	0.038
vali	onl	il	2	4	31	0.038
vali	onl	kar	2	4	31	0.038
vali	onl	makam	2	4	31	0.038
vali	onl	okul	2	4	31	0.038
vali	onl	şehir	2	4	31	0.038
vali	onl	?	1	5	24	0.019
vali	onl	Hüseyin Avni	1	5	24	0.019
vali	onl	Walking Dead	1	5	24	0.019
vali	onl	baş	1	5	24	0.019
vali	onl	başkan	1	5	24	0.019
vali	onl	belediye	1	5	24	0.019
vali	onl	bursa	1	5	24	0.019
vali	onl	gezi	1	5	24	0.019
vali	onl	hükumet	1	5	24	0.019
vali	onl	kar tatili	1	5	24	0.019
vali	onl	konak	1	5	24	0.019
vali	onl	memur	1	5	24	0.019
vali	onl	muhtar	1	5	24	0.019
vali	onl	mutsuz	1	5	24	0.019
vali	onl	nefret	1	5	24	0.019
vali	onl	oy	1	5	24	0.019
vali	onl	resmi	1	5	24	0.019
vali	onl	takım elbise	1	5	24	0.019
vali	onl	yanlış yapan	1	5	24	0.019
vali	onl	yetki	1	5	24	0.019
vali	onl	yönetici	1	5	24	0.019
vali	onl	yönetim	1	5	24	0.019
vali	onl	İstanbul	1	5	24	0.019
vali	onl	İstanbul valisi	1	5	24	0.019
vali	tem	il	27	1	28	0.27
vali	tem	kaymakam	27	1	28	0.27
vali	tem	yönetici	7	2	26	0.07
vali	tem	konak	5	3	25	0.05
vali	tem	başkan	3	4	24	0.03
vali	tem	hükumet	3	4	24	0.03
vali	tem	adam	2	5	22	0.02
vali	tem	devlet	2	5	22	0.02
vali	tem	idare	2	5	22	0.02
vali	tem	resmi	2	5	22	0.02
vali	tem	yardımcı	2	5	22	0.02
vali	tem	şehir	2	5	22	0.02
vali	tem	amir	1	6	16	0.01
vali	tem	belediye	1	6	16	0.01
vali	tem	burs	1	6	16	0.01
vali	tem	büyüklük	1	6	16	0.01
vali	tem	emir	1	6	16	0.01
vali	tem	fors	1	6	16	0.01
vali	tem	kaftan	1	6	16	0.01
vali	tem	kortej	1	6	16	0.01
vali	tem	köy	1	6	16	0.01
vali	tem	kürsü	1	6	16	0.01
vali	tem	lider	1	6	16	0.01
vali	tem	makam	1	6	16	0.01
vali	tem	memur	1	6	16	0.01
vali	tem	politikacı	1	6	16	0.01
vali	tem	protokol	1	6	16	0.01
vali	tem	vilayet	1	6	16	0.01
vali	umi	tatil	9	1	50	0.086
vali	umi	devlet	8	2	49	0.076
vali	umi	kaymakam	7	3	48	0.067
vali	umi	?	6	4	47	0.057
vali	umi	mutlu	6	4	47	0.057
vali	umi	makam	5	5	45	0.048
vali	umi	okul	4	6	44	0.038
vali	umi	belediye	3	7	43	0.029
vali	umi	bey	3	7	43	0.029
vali	umi	kar tatili	3	7	43	0.029
vali	umi	konak	3	7	43	0.029
vali	umi	yönetim	3	7	43	0.029
vali	umi	şehir	3	7	43	0.029
vali	umi	il	2	8	37	0.019
vali	umi	muhtar	2	8	37	0.019
vali	umi	otorite	2	8	37	0.019
vali	umi	yetkili	2	8	37	0.019
vali	umi	İstanbul	2	8	37	0.019
vali	umi	Hüseyin Avni Mutlu	1	9	32	0.01
vali	umi	adam	1	9	32	0.01
vali	umi	bakan	1	9	32	0.01
vali	umi	bakanlık	1	9	32	0.01
vali	umi	başkan	1	9	32	0.01
vali	umi	bıyıklı	1	9	32	0.01
vali	umi	emir	1	9	32	0.01
vali	umi	erkek	1	9	32	0.01
vali	umi	ev	1	9	32	0.01
vali	umi	evrak	1	9	32	0.01
vali	umi	faşist	1	9	32	0.01
vali	umi	gezi parkı	1	9	32	0.01
vali	umi	ilk yardım	1	9	32	0.01
vali	umi	ilçe	1	9	32	0.01
vali	umi	kalem	1	9	32	0.01
vali	umi	kar	1	9	32	0.01
vali	umi	kurum	1	9	32	0.01
vali	umi	memur	1	9	32	0.01
vali	umi	mertebe	1	9	32	0.01
vali	umi	mevki	1	9	32	0.01
vali	umi	milletvekili	1	9	32	0.01
vali	umi	müdür	1	9	32	0.01
vali	umi	polis	1	9	32	0.01
vali	umi	protokol	1	9	32	0.01
vali	umi	resmiyet	1	9	32	0.01
vali	umi	rütbe	1	9	32	0.01
vali	umi	siyaset	1	9	32	0.01
vali	umi	sorumlu	1	9	32	0.01
vali	umi	takım elbise	1	9	32	0.01
vali	umi	yasak	1	9	32	0.01
vali	umi	yaşlı adam	1	9	32	0.01
vali	umi	yönetici	1	9	32	0.01
vatan	onl	millet	19	1	23	0.365
vatan	onl	Türkiye	7	2	22	0.135
vatan	onl	asker	4	3	21	0.077
vatan	onl	ülke	3	4	20	0.058
vatan	onl	Atatürk	1	5	19	0.019
vatan	onl	Sakarya	1	5	19	0.019
vatan	onl	bayrak	1	5	19	0.019
vatan	onl	ev	1	5	19	0.019
vatan	onl	gurbet	1	5	19	0.019
vatan	onl	hasret	1	5	19	0.019
vatan	onl	memleket	1	5	19	0.019
vatan	onl	milliyet	1	5	19	0.019
vatan	onl	namus	1	5	19	0.019
vatan	onl	parti	1	5	19	0.019
vatan	onl	savaş	1	5	19	0.019
vatan	onl	sermaye	1	5	19	0.019
vatan	onl	sokak	1	5	19	0.019
vatan	onl	sınır	1	5	19	0.019
vatan	onl	tannnn	1	5	19	0.019
vatan	onl	toprak	1	5	19	0.019
vatan	onl	yurt	1	5	19	0.019
vatan	onl	yuva	1	5	19	0.019
vatan	onl	şehit	1	5	19	0.019
vatan	tem	millet	27	1	28	0.27
vatan	tem	toprak	16	2	27	0.16
vatan	tem	yurt	10	3	26	0.1
vatan	tem	bayrak	7	4	25	0.07
vatan	tem	ülke	7	4	25	0.07
vatan	tem	anayurt	4	5	23	0.04
vatan	tem	asker	3	6	22	0.03
vatan	tem	memleket	3	6	22	0.03
vatan	tem	sevgi	3	6	22	0.03
vatan	tem	harita	2	7	19	0.02
vatan	tem	bütünlük	1	8	18	0.01
vatan	tem	dünya	1	8	18	0.01
vatan	tem	ev	1	8	18	0.01
vatan	tem	gazete	1	8	18	0.01
vatan	tem	güzel	1	8	18	0.01
vatan	tem	hasret	1	8	18	0.01
vatan	tem	hürriyet	1	8	18	0.01
vatan	tem	insan	1	8	18	0.01
vatan	tem	kutsal	1	8	18	0.01
vatan	tem	kırmızı	1	8	18	0.01
vatan	tem	lisan	1	8	18	0.01
vatan	tem	milliyetçi	1	8	18	0.01
vatan	tem	okul	1	8	18	0.01
vatan	tem	savaş	1	8	18	0.01
vatan	tem	yaşam	1	8	18	0.01
vatan	tem	yer	1	8	18	0.01
vatan	tem	çözüm	1	8	18	0.01
vatan	tem	özlem	1	8	18	0.01
vatan	umi	millet	39	1	32	0.371
vatan	umi	toprak	11	2	31	0.105
vatan	umi	yurt	7	3	30	0.067
vatan	umi	Türkiye	6	4	29	0.057
vatan	umi	bayrak	5	5	28	0.048
vatan	umi	ülke	4	6	27	0.038
vatan	umi	asker	3	7	26	0.029
vatan	umi	devlet	3	7	26	0.029
vatan	umi	birlik	2	8	24	0.019
vatan	umi	hain	2	8	24	0.019
vatan	umi	memleket	2	8	24	0.019
vatan	umi	Anadolu	1	9	21	0.01
vatan	umi	Atatürk	1	9	21	0.01
vatan	umi	Kürdistan	1	9	21	0.01
vatan	umi	Sakarya	1	9	21	0.01
vatan	umi	aidiyet	1	9	21	0.01
vatan	umi	gazete	1	9	21	0.01
vatan	umi	gurur	1	9	21	0.01
vatan	umi	halk	1	9	21	0.01
vatan	umi	kan	1	9	21	0.01
vatan	umi	milliyetçilik	1	9	21	0.01
vatan	umi	propaganda	1	9	21	0.01
vatan	umi	sadık olma	1	9	21	0.01
vatan	umi	sahiplik	1	9	21	0.01
vatan	umi	sevgi	1	9	21	0.01
vatan	umi	tek	1	9	21	0.01
vatan	umi	ulus	1	9	21	0.01
vatan	umi	vatandaş	1	9	21	0.01
vatan	umi	yurttaş	1	9	21	0.01
vatan	umi	ön yargı	1	9	21	0.01
vatan	umi	İzmir	1	9	21	0.01
vatan	umi	şehir	1	9	21	0.01
virüs	onl	hastalık	15	1	18	0.288
virüs	onl	bilgisayar	10	2	17	0.192
virüs	onl	bakteri	6	3	16	0.115
virüs	onl	mikrop	6	3	16	0.115
virüs	onl	grip	2	4	14	0.038
virüs	onl	Ebola	1	5	13	0.019
virüs	onl	antivirüs	1	5	13	0.019
virüs	onl	aşı	1	5	13	0.019
virüs	onl	bela	1	5	13	0.019
virüs	onl	belirsizlik	1	5	13	0.019
virüs	onl	bulaşıcı	1	5	13	0.019
virüs	onl	hasta	1	5	13	0.019
virüs	onl	koruma	1	5	13	0.019
virüs	onl	kötülük	1	5	13	0.019
virüs	onl	parazit	1	5	13	0.019
virüs	onl	salgın	1	5	13	0.019
virüs	onl	tedavi	1	5	13	0.019
virüs	onl	yoksulluk	1	5	13	0.019
virüs	tem	hastalık	33	1	20	0.33
virüs	tem	bilgisayar	27	2	19	0.27
virüs	tem	mikrop	10	3	18	0.1
virüs	tem	grip	7	4	17	0.07
virüs	tem	bakteri	6	5	16	0.06
virüs	tem	bulaşıcı	2	6	15	0.02
virüs	tem	tıp	2	6	15	0.02
virüs	tem	asalak	1	7	13	0.01
virüs	tem	biyoloji	1	7	13	0.01
virüs	tem	bozmak	1	7	13	0.01
virüs	tem	böcek	1	7	13	0.01
virüs	tem	cam	1	7	13	0.01
virüs	tem	güçlü	1	7	13	0.01
virüs	tem	ilaç	1	7	13	0.01
virüs	tem	insan	1	7	13	0.01
virüs	tem	kanser	1	7	13	0.01
virüs	tem	salgın	1	7	13	0.01
virüs	tem	soru	1	7	13	0.01
virüs	tem	zarar	1	7	13	0.01
virüs	tem	ölüm	1	7	13	0.01
virüs	umi	hastalık	41	1	28	0.39
virüs	umi	mikrop	16	2	27	0.152
virüs	umi	bilgisayar	11	3	26	0.105
virüs	umi	bakteri	6	4	25	0.057
virüs	umi	grip	4	5	24	0.038
virüs	umi	bulaşıcı	3	6	23	0.029
virüs	umi	AIDS	2	7	22	0.019
virüs	umi	salgın	2	7	22	0.019
virüs	umi	?	1	8	20	0.01
virüs	umi	Human Immunodeficiency Virus	1	8	20	0.01
virüs	umi	bozuk	1	8	20	0.01
virüs	umi	bulaşmak	1	8	20	0.01
virüs	umi	canlı	1	8	20	0.01
virüs	umi	domuz	1	8	20	0.01
virüs	umi	enfeksiyon	1	8	20	0.01
virüs	umi	hayatta kalma	1	8	20	0.01
virüs	umi	hücre	1	8	20	0.01
virüs	umi	ilaç	1	8	20	0.01
virüs	umi	pislik	1	8	20	0.01
virüs	umi	rahatsızlık	1	8	20	0.01
virüs	umi	serum	1	8	20	0.01
virüs	umi	tehlike	1	8	20	0.01
virüs	umi	uçuk	1	8	20	0.01
virüs	umi	veba	1	8	20	0.01
virüs	umi	web	1	8	20	0.01
virüs	umi	zarar	1	8	20	0.01
virüs	umi	zehir	1	8	20	0.01
virüs	umi	ölüm	1	8	20	0.01
yama	onl	dikiş	6	1	36	0.115
yama	onl	pantolon	6	1	36	0.115
yama	onl	eski	3	2	34	0.058
yama	onl	terzi	3	2	34	0.058
yama	onl	kıyafet	2	3	32	0.038
yama	onl	yırtık	2	3	32	0.038
yama	onl	ameliyat	1	4	30	0.019
yama	onl	anne	1	4	30	0.019
yama	onl	bohça	1	4	30	0.019
yama	onl	deri	1	4	30	0.019
yama	onl	dikme	1	4	30	0.019
yama	onl	dikmek	1	4	30	0.019
yama	onl	ek	1	4	30	0.019
yama	onl	etek	1	4	30	0.019
yama	onl	eşofman	1	4	30	0.019
yama	onl	fakir	1	4	30	0.019
yama	onl	fakirlik	1	4	30	0.019
yama	onl	farklı	1	4	30	0.019
yama	onl	gamsız	1	4	30	0.019
yama	onl	gömlek	1	4	30	0.019
yama	onl	gözlük	1	4	30	0.019
yama	onl	iplik	1	4	30	0.019
yama	onl	kapatma	1	4	30	0.019
yama	onl	kot	1	4	30	0.019
yama	onl	kumaş	1	4	30	0.019
yama	onl	lastik	1	4	30	0.019
yama	onl	leke	1	4	30	0.019
yama	onl	oje	1	4	30	0.019
yama	onl	parça	1	4	30	0.019
yama	onl	paça	1	4	30	0.019
yama	onl	sökük	1	4	30	0.019
yama	onl	sökük pantolon	1	4	30	0.019
yama	onl	yapma	1	4	30	0.019
yama	onl	yapmak	1	4	30	0.019
yama	onl	yenilemek	1	4	30	0.019
yama	onl	yol	1	4	30	0.019
yama	tem	pantolon	25	1	32	0.25
yama	tem	yırtık	9	2	31	0.09
yama	tem	elbise	7	3	30	0.07
yama	tem	eski	6	4	29	0.06
yama	tem	giysi	6	4	29	0.06
yama	tem	dikiş	4	5	27	0.04
yama	tem	fakir	4	5	27	0.04
yama	tem	kumaş	4	5	27	0.04
yama	tem	ceket	3	6	24	0.03
yama	tem	ek	3	6	24	0.03
yama	tem	fakirlik	3	6	24	0.03
yama	tem	gömlek	2	7	21	0.02
yama	tem	kapama	2	7	21	0.02
yama	tem	kot	2	7	21	0.02
yama	tem	parasızlık	2	7	21	0.02
yama	tem	çorap	2	7	21	0.02
yama	tem	ayakkabı	1	8	16	0.01
yama	tem	bez	1	8	16	0.01
yama	tem	delik	1	8	16	0.01
yama	tem	diz	1	8	16	0.01
yama	tem	eksik	1	8	16	0.01
yama	tem	fazlalık	1	8	16	0.01
yama	tem	futbol	1	8	16	0.01
yama	tem	keloğlan	1	8	16	0.01
yama	tem	kırmızı	1	8	16	0.01
yama	tem	moda	1	8	16	0.01
yama	tem	parça	1	8	16	0.01
yama	tem	renkli	1	8	16	0.01
yama	tem	sökük	1	8	16	0.01
yama	tem	tamir	1	8	16	0.01
yama	tem	toplama	1	8	16	0.01
yama	tem	yokluk	1	8	16	0.01
yama	umi	pantolon	13	1	53	0.124
yama	umi	eski	10	2	52	0.095
yama	umi	yırtık	8	3	51	0.076
yama	umi	dikiş	6	4	50	0.057
yama	umi	kıyafet	5	5	49	0.048
yama	umi	terzi	5	5	49	0.048
yama	umi	ceket	4	6	47	0.038
yama	umi	delik	3	7	46	0.029
yama	umi	ek	2	8	45	0.019
yama	umi	elbise	2	8	45	0.019
yama	umi	etek	2	8	45	0.019
yama	umi	fakirlik	2	8	45	0.019
yama	umi	kot	2	8	45	0.019
yama	umi	kumaş	2	8	45	0.019
yama	umi	?	1	9	39	0.01
yama	umi	adi	1	9	39	0.01
yama	umi	boşluk	1	9	39	0.01
yama	umi	bölük	1	9	39	0.01
yama	umi	cin	1	9	39	0.01
yama	umi	defo	1	9	39	0.01
yama	umi	dikmek	1	9	39	0.01
yama	umi	diz	1	9	39	0.01
yama	umi	düzen	1	9	39	0.01
yama	umi	ekleme	1	9	39	0.01
yama	umi	eskimiş	1	9	39	0.01
yama	umi	fakir	1	9	39	0.01
yama	umi	giysi	1	9	39	0.01
yama	umi	güncelleme	1	9	39	0.01
yama	umi	hasar	1	9	39	0.01
yama	umi	hata	1	9	39	0.01
yama	umi	her taraf	1	9	39	0.01
yama	umi	iplik	1	9	39	0.01
yama	umi	iğne	1	9	39	0.01
yama	umi	kare	1	9	39	0.01
yama	umi	karışıklık	1	9	39	0.01
yama	umi	kostüm	1	9	39	0.01
yama	umi	kot pantolon	1	9	39	0.01
yama	umi	lastik	1	9	39	0.01
yama	umi	leke	1	9	39	0.01
yama	umi	maya	1	9	39	0.01
yama	umi	parça	1	9	39	0.01
yama	umi	parçalama	1	9	39	0.01
yama	umi	reform	1	9	39	0.01
yama	umi	saldırı	1	9	39	0.01
yama	umi	tamir	1	9	39	0.01
yama	umi	yanlış	1	9	39	0.01
yama	umi	yapıştırmak	1	9	39	0.01
yama	umi	yara	1	9	39	0.01
yama	umi	yokluk	1	9	39	0.01
yama	umi	yoksul	1	9	39	0.01
yama	umi	yoksulluk	1	9	39	0.01
yama	umi	çorap	1	9	39	0.01
yama	umi	örtme	1	9	39	0.01
yarış	onl	araba	18	1	27	0.346
yarış	onl	at	5	2	26	0.096
yarış	onl	hırs	4	3	25	0.077
yarış	onl	koşu	2	4	24	0.038
yarış	onl	Formula 1	1	5	23	0.019
yarış	onl	araba yarışı	1	5	23	0.019
yarış	onl	bayrak	1	5	23	0.019
yarış	onl	birinci	1	5	23	0.019
yarış	onl	bisiklet	1	5	23	0.019
yarış	onl	bolt	1	5	23	0.019
yarış	onl	galibiyet	1	5	23	0.019
yarış	onl	galip	1	5	23	0.019
yarış	onl	hayat	1	5	23	0.019
yarış	onl	hız	1	5	23	0.019
yarış	onl	kapışma	1	5	23	0.019
yarış	onl	kazanma	1	5	23	0.019
yarış	onl	kazanmak	1	5	23	0.019
yarış	onl	kulvar	1	5	23	0.019
yarış	onl	kıyaslama	1	5	23	0.019
yarış	onl	oyun	1	5	23	0.019
yarış	onl	pist	1	5	23	0.019
yarış	onl	ralli	1	5	23	0.019
yarış	onl	rekabet	1	5	23	0.019
yarış	onl	sınav	1	5	23	0.019
yarış	onl	yarışma	1	5	23	0.019
yarış	onl	zafer	1	5	23	0.019
yarış	onl	çizgi	1	5	23	0.019
yarış	tem	araba	17	1	32	0.17
yarış	tem	hırs	10	2	31	0.1
yarış	tem	rekabet	8	3	30	0.08
yarış	tem	at	7	4	29	0.07
yarış	tem	birinci	7	4	29	0.07
yarış	tem	kazanmak	6	5	27	0.06
yarış	tem	koşu	5	6	26	0.05
yarış	tem	sınav	4	7	25	0.04
yarış	tem	hız	3	8	24	0.03
yarış	tem	rakip	3	8	24	0.03
yarış	tem	yarışmacı	3	8	24	0.03
yarış	tem	atlet	2	9	21	0.02
yarış	tem	hayat	2	9	21	0.02
yarış	tem	koşmak	2	9	21	0.02
yarış	tem	otomobil	2	9	21	0.02
yarış	tem	ralli	2	9	21	0.02
yarış	tem	varış	2	9	21	0.02
yarış	tem	azim	1	10	15	0.01
yarış	tem	başarı	1	10	15	0.01
yarış	tem	final	1	10	15	0.01
yarış	tem	galip	1	10	15	0.01
yarış	tem	hasar	1	10	15	0.01
yarış	tem	heyecan	1	10	15	0.01
yarış	tem	maraton	1	10	15	0.01
yarış	tem	mücadele	1	10	15	0.01
yarış	tem	müsabaka	1	10	15	0.01
yarış	tem	okul	1	10	15	0.01
yarış	tem	pist	1	10	15	0.01
yarış	tem	sporcu	1	10	15	0.01
yarış	tem	stres	1	10	15	0.01
yarış	tem	zafer	1	10	15	0.01
yarış	tem	zor	1	10	15	0.01
yarış	umi	araba	27	1	36	0.257
yarış	umi	at	17	2	35	0.162
yarış	umi	hırs	8	3	34	0.076
yarış	umi	rekabet	8	3	34	0.076
yarış	umi	hız	6	4	32	0.057
yarış	umi	koşu	5	5	31	0.048
yarış	umi	birinci	2	6	30	0.019
yarış	umi	koşmak	2	6	30	0.019
yarış	umi	mücadele	2	6	30	0.019
yarış	umi	ödül	2	6	30	0.019
yarış	umi	Yükseköğretime Geçiş Sınavı	1	7	26	0.01
yarış	umi	arabalar	1	7	26	0.01
yarış	umi	ateş	1	7	26	0.01
yarış	umi	atı	1	7	26	0.01
yarış	umi	basket	1	7	26	0.01
yarış	umi	etap	1	7	26	0.01
yarış	umi	ganyan	1	7	26	0.01
yarış	umi	güç	1	7	26	0.01
yarış	umi	hayat	1	7	26	0.01
yarış	umi	hiyerarşi	1	7	26	0.01
yarış	umi	kazanmak	1	7	26	0.01
yarış	umi	kompleks	1	7	26	0.01
yarış	umi	koşma	1	7	26	0.01
yarış	umi	kupa	1	7	26	0.01
yarış	umi	maraton	1	7	26	0.01
yarış	umi	maç	1	7	26	0.01
yarış	umi	müsabaka	1	7	26	0.01
yarış	umi	pilot	1	7	26	0.01
yarış	umi	pist	1	7	26	0.01
yarış	umi	rakip	1	7	26	0.01
yarış	umi	ralli	1	7	26	0.01
yarış	umi	sonuç	1	7	26	0.01
yarış	umi	sınav	1	7	26	0.01
yarış	umi	varış	1	7	26	0.01
yarış	umi	yüzme	1	7	26	0.01
yarış	umi	zorunluluk	1	7	26	0.01
yatsı	onl	namaz	34	1	11	0.654
yatsı	onl	ezan	8	2	10	0.154
yatsı	onl	akşam	2	3	9	0.038
yatsı	onl	biblo	1	4	8	0.019
yatsı	onl	din	1	4	8	0.019
yatsı	onl	ezanı	1	4	8	0.019
yatsı	onl	eğik	1	4	8	0.019
yatsı	onl	güneş	1	4	8	0.019
yatsı	onl	ramazan	1	4	8	0.019
yatsı	onl	sivri	1	4	8	0.019
yatsı	onl	yatma saati	1	4	8	0.019
yatsı	tem	namaz	76	1	17	0.76
yatsı	tem	gece	6	2	16	0.06
yatsı	tem	ezan	2	3	15	0.02
yatsı	tem	karanlık	2	3	15	0.02
yatsı	tem	mum	2	3	15	0.02
yatsı	tem	akşam	1	4	12	0.01
yatsı	tem	cami	1	4	12	0.01
yatsı	tem	ibadet	1	4	12	0.01
yatsı	tem	ikindi	1	4	12	0.01
yatsı	tem	sahur	1	4	12	0.01
yatsı	tem	sinema	1	4	12	0.01
yatsı	tem	televizyon	1	4	12	0.01
yatsı	tem	uyku	1	4	12	0.01
yatsı	tem	yaprak	1	4	12	0.01
yatsı	tem	yatak	1	4	12	0.01
yatsı	tem	yatma	1	4	12	0.01
yatsı	tem	zaman	1	4	12	0.01
yatsı	umi	namaz	54	1	26	0.514
yatsı	umi	ezan	14	2	25	0.133
yatsı	umi	?	5	3	24	0.048
yatsı	umi	akşam	3	4	23	0.029
yatsı	umi	gece	3	4	23	0.029
yatsı	umi	eğik	2	5	21	0.019
yatsı	umi	eğri	2	5	21	0.019
yatsı	umi	sabah	2	5	21	0.019
yatsı	umi	vakit	2	5	21	0.019
